ev_id,Aircraft_Key,crew_no,crew_category,crew_age,crew_sex,crew_city,crew_res_state,crew_res_country,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_inj_level,seatbelts_used,shldr_harn_used,crew_tox_perf,seat_occ_pic,pc_profession,bfr,bfr_date,ft_as_of,lchg_date,lchg_userid,seat_occ_row,infl_rest_inst,infl_rest_depl,child_restraint,med_crtf_limit,mr_faa_med_certf,pilot_flying,available_restraint,restraint_used
20171214X32057,1,1,PLT,62,M,Mercer Island,WA,USA,CL3,WWL,6/26/17,,NONE,,,N,LEFT,No,,6/21/16,,2/2/21,hopj,,N,,,Must wear corrective lenses.,,TRUE,3,3
20171215X01947,1,1,PLT,51,M,Ramrod Key,FL,USA,CL2,WOWL,6/19/17,,NONE,,,N,RGT,Yes,,10/6/17,12/15/17,2/2/21,hopj,,N,,,,,TRUE,5,5
20171215X12327,1,1,PLT,35,M,Omaha,NE,USA,CL3,WOWL,5/13/14,,NONE,,,N,LEFT,No,,10/28/17,,9/25/20,,,N,,,,,TRUE,3,3
20171215X23646,1,1,PLT,72,M,Pine Grove,CA,USA,CL2,WTLS,3/1/17,,SERS,,,N,RGT,No,,,,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,3,3
20171215X23646,1,2,PRPS,75,M,Pine Grove,CA,USA,CL3,NONE,8/1/16,,SERS,,,N,LEFT,No,,,,9/25/20,,,N,,,Must wear corrective lenses for distant vision and have glasses for near vision.,,TRUE,3,3
20171215X93022,1,1,PLT,72,M,Bethel,AK,USA,CL2,WWL,11/28/17,,NONE,,,N,LEFT,Yes,,11/20/17,12/14/17,9/25/20,,,N,,,Holder shall possess glasses for near/intermediate vision,,TRUE,3,3
20171216X44947,1,1,PLT,18,M,Genoa,,IT,CL1,WOWL,10/4/17,,NONE,,,N,LEFT,No,,,,9/25/20,,,U,,,,,TRUE,U,U
20171216X44947,1,2,PRPS,21,M,Ocho Rios,,JM,CL2,WOWL,10/4/17,,NONE,,,N,RGT,No,,,,9/25/20,,,N,,,,,TRUE,U,U
20171216X54947,1,1,PLT,31,M,Greensboro,NC,USA,CL3,WOWL,6/25/13,,NONE,,,N,LEFT,No,,6/26/16,12/26/17,9/25/20,,,U,,,,,TRUE,3,3
20171216X54947,2,1,PLT,45,M,Burlington,NC,USA,CL2,WWL,8/31/16,,NONE,,,N,REAR,Yes,,,12/26/17,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,5,5
20171216X55947,1,1,PLT,70,M,Cary,NC,USA,CL2,WWL,1/11/17,,FATL,,,Y,LEFT,Yes,,,,9/25/20,,,U,,,Must Wear Corrective Lenses,,TRUE,U,U
20171217X13040,1,1,PLT,56,M,Gyenesdias,,HU,CL1,WOWL,2/8/17,,NONE,,,N,FRT,Yes,,,12/17/17,9/25/20,,,N,,,,,TRUE,4,4
20171217X13040,1,2,PRPS,48,M,Las Vegas,NV,USA,CL2,,3/20/18,,NONE,,,N,REAR,Yes,,1/17/18,12/17/17,9/25/20,,,N,,,,,TRUE,4,4
20171217X14131,1,1,PLT,63,M,Potomac,MD,USA,CL2,WWL,8/30/16,,FATL,,,Y,LEFT,No,,7/27/16,11/18/17,4/11/22,broda,,N,,,Corrective lenses.,,TRUE,3,3
20171217X14131,1,2,PRPS,65,M,Arlington,VA,USA,CL3,WWL,10/28/15,,FATL,,,Y,RGT,No,,4/2/16,,4/11/22,broda,1,N,,,"Near vision corrective lenses.
Not valid for any class after 10/31/2017.",,TRUE,3,3
20171217X21740,1,1,PLT,52,,Gardner,KS,USA,CL3,WWL,2/17/17,,FATL,,,Y,UNK,No,,,,9/25/20,,,N,,,Shall possess glasses for near & intermediate vision,,TRUE,L,L
20171217X21740,1,2,PRPS,45,,Gard,KS,USA,CL3,WWL,3/16/17,,FATL,,,Y,UNK,No,,,,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,L,U
20171217X35412,1,1,PLT,47,M,HuntingtonBeach,CA,USA,CL3,NONE,3/10/17,,SERS,,,N,LEFT,No,,5/12/16,,9/25/20,,,N,,,Must have available glasses for near vision.,,TRUE,L,L
20171217X35412,1,2,PRPS,44,M,HuntingtonBeach,CA,USA,CL3,WOWL,10/1/17,,SERS,,,N,RGT,No,,,,9/25/20,,,N,,,,,TRUE,L,L
20171217X35412,1,3,PASS,23,M,Aliso Viejo,CA,USA,,,,,SERS,,,N,REAR,No,,,,9/25/20,,,N,,,,,TRUE,L,L
20171217X61759,1,1,PLT,70,M,Boise,ID,USA,CL3,WWL,3/30/16,,NONE,,,N,LEFT,No,,10/19/17,,9/25/20,,,U,,,Must wear corrective lenses. Must use hearing amplification.,,TRUE,4,4
20171217X75946,1,1,PLT,66,M,Bath,ME,USA,CL3,WTLS,12/8/17,,NONE,,,N,LEFT,Yes,,3/21/17,12/17/17,9/25/20,,,N,,,"1) Cardiac pace maker
2) Must wear lenses for distant, have glasses for near vision",,TRUE,4,4
20171218X34421,1,1,PLT,51,M,Turtle Lake,WI,USA,CL3,NONE,7/15/14,,NONE,,,N,LEFT,No,,8/1/15,,9/25/20,,,N,,,Expired,,TRUE,3,3
20171218X80727,1,1,PLT,62,M,Willow,AK,USA,CL2,WWL,5/1/17,,NONE,,,N,LEFT,Yes,,,12/27/17,9/25/20,,,N,,,Holder shall possess glasses for near and intermediate vision,,TRUE,U,U
20171218X80727,2,1,PLT,56,M,Anchorage,AK,USA,CL3,WWL,5/17/16,,NONE,,,N,LEFT,No,,6/16/17,12/22/17,9/25/20,,,N,,,Must wear corrective lenses for near and distant vision,,TRUE,3,3
20171219X21630,1,1,PLT,62,M,Aurora,OH,USA,CL3,WWL,1/27/17,,MINR,,,N,FRT,No,,2/16/16,12/27/17,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,3,3
20171219X43642,1,1,PLT,,M,,,PA,,,,,FATL,,,N,LEFT,,,,,9/25/20,,,,,,,,FALSE,,
20171219X65947,1,1,FLTI,61,M,Knoxville,TN,USA,CL2,WOWL,11/28/16,,MINR,,,N,RGT,No,,1/30/17,,9/25/20,,,,,,,,TRUE,3,3
20171219X65947,1,2,PLT,58,M,Knoxville,TN,USA,CL1,WWL,12/11/17,,SERS,,,N,LEFT,No,,,,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,3,3
20171219X74947,1,1,FLTI,22,M,Ridgeland,SC,USA,CL2,WOWL,2/17/17,,MINR,,,N,RGT,Yes,,11/11/17,,9/25/20,,,N,,,NONE,,TRUE,3,3
20171219X74947,1,2,DSTU,,M,Bluffton,SC,USA,NONE,NONE,,,MINR,,,N,LEFT,No,,,,9/25/20,,,N,,,,,TRUE,3,3
20171219X90251,1,1,FLTI,47,,West Valley Cit,UT,USA,CL1,WOWL,10/19/17,,NONE,,,N,LEFT,Yes,,1/18/17,,9/25/20,,,N,,,none,,TRUE,5,5
20171219X90251,1,2,CPLT,24,,Sacramento,CA,USA,CL1,WOWL,10/5/17,,NONE,,,N,RGT,Yes,,12/11/17,,9/25/20,,,N,,,None,,TRUE,5,5
20171220X15233,1,1,PLT,27,M,Chugiak,AK,USA,CL3,WWL,9/6/14,,NONE,,,N,LEFT,No,,6/28/17,12/28/17,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,L,L
20171220X15657,1,1,PLT,57,M,Phoenix,AZ,USA,CL3,WWL,11/27/17,,NONE,,,N,FRT,No,,4/21/16,12/19/17,9/25/20,,,N,,,Must use corrective lenses,,TRUE,4,4
20171220X52223,1,1,PLT,45,M,Pomona,NJ,USA,CL1,WWL,9/13/17,,NONE,,,N,LEFT,Yes,,11/6/17,,9/25/20,,,U,,,Corrective lenses,,TRUE,,5
20171220X52223,1,2,CPLT,28,M,Doylestown,PA,USA,CL1,WOWL,5/15/17,,NONE,,,N,RGT,Yes,,11/28/17,,9/25/20,,,,,,,,TRUE,,5
20171220X63544,1,1,DSTU,24,F,Bloomington,MN,USA,CL1,WWL,7/11/17,,MINR,,,N,LEFT,No,,,12/28/17,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,3,U
20171220X64353,1,1,PLT,69,M,Round Rock,TX,USA,CL2,WOWL,3/30/17,,NONE,,,N,LEFT,Yes,,5/14/17,1/13/18,9/25/20,,,N,,,None,,TRUE,3,
20171220X64353,1,2,PRPS,51,M,Cedar Park,TX,USA,CL2,WWL,9/5/17,,NONE,,,N,RGT,No,,,1/13/18,9/25/20,,,N,,,Corrective lenses,,TRUE,3,3
20171220X74157,1,1,PLT,43,M,McGrath,AK,USA,CL2,WOWL,6/14/17,,NONE,,,N,FRT,Yes,,6/14/17,,9/25/20,,,N,,,,,TRUE,3,3
20171221X43747,1,1,FLTI,56,M,Longmont,CO,USA,CL1,WWL,11/2/17,,NONE,,,N,REAR,Yes,,11/10/17,,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,5,5
20171221X43747,1,2,PLT,38,M,Loveland,CO,USA,CL3,WOWL,10/13/14,,NONE,,,N,FRT,No,,5/20/17,12/20/17,9/25/20,,,N,,,,,TRUE,4,4
20171221X55208,1,1,PLT,78,M,Chapmansboro,TN,USA,SPRT,WWL,4/4/05,,FATL,,,Y,LEFT,No,,,4/4/05,9/25/20,,,N,,,Must wear corrective lenses. Not valid for night flying or by color signal control.,CL3,TRUE,3,3
20171221X95947,1,1,PLT,61,M,Ghent,WV,USA,CL3,WWL,11/30/17,,NONE,,,N,LEFT,No,,7/8/17,,9/25/20,,,N,,,Must have eyeglasses available for near vision.,,TRUE,3,3
20171222X05541,1,1,PLT,78,M,Guntersville,AL,USA,CL2,WWL,8/6/15,,FATL,,,Y,LEFT,No,,,,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,L,L
20171223X21524,1,1,PLT,51,M,New Smyrna Beac,FL,USA,CL1,WWL,11/8/17,,MINR,,,N,FRT,Yes,,9/20/17,12/23/17,5/5/21,hopj,,N,,,corrective lenses,,TRUE,4,4
20171223X21524,1,2,PASS,,F,Talkeetna,AK,USA,,,,,NONE,,,N,REAR,UNK,,,,5/5/21,hopj,,N,,,,,TRUE,4,4
20171223X73130,1,1,PLT,70,M,Marshalltown,IA,USA,SPRT,NONE,7/6/12,,FATL,,,Y,LEFT,No,,,,9/25/20,,,N,,,Corrective Lenses,CL3,TRUE,3,3
20171224X03602,1,1,PLT,70,M,Lakeland,FL,USA,CL3,WWL,8/31/16,,FATL,,,Y,LEFT,No,,,8/31/16,9/25/20,,,N,,,"Must wear lenses for distant, have glasses for near vision",,TRUE,U,U
20171226X03030,1,1,PLT,23,F,Toronto,,CA,NONE,,,,NONE,,,N,FRT,No,,,12/29/17,9/25/20,,,N,,,,,TRUE,4,U
20171226X03600,1,1,PLT,58,M,Union Mills,NC,USA,CL2,WWL,3/15/16,,MINR,,,N,LEFT,No,,,,9/25/20,,,,,,Must have glasses available for near vision,,TRUE,3,3
20171226X41907,1,1,PLT,51,,Anchorage,AK,USA,CL1,WOWL,11/13/17,,NONE,,,N,LEFT,Yes,,8/15/17,,9/25/20,,,N,,,None,,TRUE,5,5
20171226X41907,1,2,CPLT,31,,Anchorage,AK,USA,CL1,WOWL,11/14/17,,NONE,,,N,RGT,Yes,,6/6/17,,9/25/20,,,N,,,None,,TRUE,5,5
20171226X84739,1,1,PLT,50,M,Sierra Madre,CA,USA,CL3,WWL,7/1/16,,NONE,,,N,LEFT,No,,6/30/16,1/5/18,5/5/21,hopj,,N,,,"must wear corrective lenses for distant, have glasses for near vision",,TRUE,3,3
20171227X12320,1,1,PLT,67,M,Lincoln,CA,USA,SPRT,NONE,,,NONE,,,N,LEFT,No,,10/21/17,1/8/18,9/25/20,,,N,,,,NONE,TRUE,4,U
20171227X25339,1,1,PLT,73,M,Oklahoma City,OK,USA,BASC,WWL,7/10/17,,NONE,,,N,LEFT,No,,,1/3/18,9/25/20,,,N,,,Not valid for any class after.,,TRUE,3,3
20171228X35517,1,1,PLT,28,M,St Charles,IL,USA,CL1,WWL,2/10/17,,MINR,,,N,RGT,Yes,,9/11/17,,5/5/21,hopj,,N,,,Must wear corrective lenses.,,TRUE,,
20171228X35517,1,2,CPLT,27,M,Buffalo Grove,IL,USA,CL1,WOWL,7/19/17,,MINR,,,N,LEFT,Yes,,6/1/17,,5/5/21,hopj,,N,,,,,TRUE,,
20171229X23639,1,1,PLT,50,M,McCook,NE,USA,CL3,WOWL,6/10/16,,NONE,,,N,LEFT,No,,3/5/16,12/28/17,9/25/20,,,N,,,,,TRUE,3,
20171230X01728,1,1,PLT,45,M,Lake Arrowhead,CA,USA,CL3,WOWL,11/23/16,,NONE,,,N,LEFT,No,,9/25/17,1/23/18,9/25/20,,,N,,,,,TRUE,L,U
20180101X32947,1,1,FLTI,24,M,Voorhees,NJ,USA,CL1,WOWL,9/18/17,,NONE,,,N,RGT,Yes,,12/23/16,1/13/18,5/6/21,byre,,N,,,,,TRUE,3,3
20180101X32947,1,2,PLT,35,M,Madison Heights,VA,USA,CL1,WOWL,10/21/17,,NONE,,,N,LEFT,Yes,,12/1/17,1/13/17,5/6/21,byre,,N,,,,,TRUE,3,3
20180101X94108,1,1,PLT,52,M,San Jose,,CS,CL1,WOWL,11/8/17,,FATL,,,N,LEFT,Yes,,,,9/25/20,,,,,,,,TRUE,,
20180101X94108,1,2,CPLT,26,F,San Jose,,CS,CL1,WOWL,6/27/17,,FATL,,,N,RGT,Yes,,,,9/25/20,,,,,,,,TRUE,,
20180102X10253,1,1,PLT,75,M,Paulding,OH,USA,CL2,WOWL,8/11/17,,NONE,,,N,LEFT,Yes,,10/26/17,,9/25/20,,,N,,,None,,TRUE,4,4
20180102X11535,1,1,PLT,28,M,Boise,ID,USA,CL3,WOWL,8/27/13,,NONE,,,N,LEFT,No,,5/26/17,1/8/18,9/25/20,,,N,,,,,TRUE,3,U
20180102X44607,1,1,PLT,78,M,Seattle,WA,USA,CL3,WWL,12/2/16,,NONE,,,N,LEFT,No,,4/28/17,,9/25/20,,,N,,,must wear corrective lenses for distant vision and have glasses for near vision,,TRUE,3,3
20180104X64414,1,1,PLT,59,M,Roach,MO,USA,CL3,WWL,5/5/17,,NONE,,,N,LEFT,Yes,,,,9/25/20,,,N,,,Corrective Lenses,,TRUE,3,3
20180104X85338,1,1,FLTI,71,M,Ogden,UT,USA,CL3,WWL,7/11/16,,FATL,,,Y,RGT,No,,,7/11/16,9/25/20,,,N,,,Must have available glasses for near vision.,,TRUE,4,U
20180104X85338,1,2,PRPS,74,M,Ogden,UT,USA,CL3,WWL,4/10/14,,FATL,,,Y,LEFT,No,,,4/10/14,9/25/20,,,N,,,Must have available glasses for near vision.,,TRUE,4,4
20180107X10632,1,1,PLT,,M,,,USA,,,,,FATL,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20180107X10632,2,1,PLT,,,,,USA,,,,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20180107X10632,2,2,CPLT,,,,,USA,,,,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20180108X21445,1,1,PLT,45,M,Olathe,CO,USA,CL2,WOWL,11/17/17,,NONE,,,N,FRT,No,,12/6/16,,10/20/22,broda,,N,,,,,TRUE,5,5
20180108X90308,1,1,PLT,55,M,Oklahoma City,OK,USA,CL3,WOWL,12/18/16,,FATL,,,N,RGT,No,,,12/18/16,8/24/21,coln,,N,,,Must wear corrective lenses,,TRUE,,
20180109X21216,1,1,PLT,28,M,Albany,TX,USA,CL2,WOWL,7/18/17,,NONE,,,N,RGT,No,,3/11/16,,9/25/20,,,N,,,,,TRUE,3,
20180109X22437,1,1,PLT,59,M,Litchfield Park,AZ,USA,CL1,WOWL,9/18/17,,NONE,,,N,LEFT,Yes,,10/28/17,,9/25/20,,,N,,,None,,TRUE,,4
20180109X22437,1,2,CPLT,47,M,Tucson,AZ,USA,CL1,WOWL,3/30/17,,NONE,,,N,RGT,Yes,,3/27/17,,9/25/20,,,,,,,,TRUE,,4
20180109X45300,1,1,PLT,66,M,Enid,OK,USA,CL3,WWL,6/13/17,,NONE,,,N,LEFT,No,,7/8/17,,9/25/20,,,,,,Must have available glasses for near vision,,TRUE,L,L
20180110X11342,1,1,PLT,41,M,Houston,TX,USA,CL1,WOWL,6/13/17,,NONE,,,N,LEFT,Yes,,,12/20/17,9/25/20,,,N,,,,,TRUE,3,3
20180110X40647,1,1,PLT,63,,Osborne,KS,USA,CL2,WWL,4/1/17,,NONE,,,N,RGT,Yes,,,,9/25/20,,,,,,Must have glasses available for near vision,,TRUE,4,4
20180111X21757,1,1,FLTI,64,M,Monroe,MI,USA,CL3,WWL,5/31/16,,NONE,,,N,RGT,Yes,,9/1/16,2/5/18,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,3,3
20180111X21757,1,2,DSTU,21,M,Sterling Height,MI,USA,CL1,WWL,12/22/15,,NONE,,,N,LEFT,No,,,2/5/18,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,3,3
20180111X55713,1,1,PLT,73,M,Litchfield,OH,USA,CL3,WOWL,6/1/16,,NONE,,,N,LEFT,No,,12/1/17,1/11/18,9/25/20,,,N,,,None,,TRUE,3,3
20180111X60741,1,1,PLT,58,,Holladay,UT,USA,NONE,,,,NONE,,,N,FRT,No,,2/20/17,1/11/18,9/25/20,,,N,,,,,TRUE,4,4
20180111X72421,1,1,PLT,63,M,Auburn,NY,USA,CL2,WWL,11/22/17,,NONE,,,N,LEFT,No,,12/1/16,1/23/18,9/25/20,,,N,,,Must have available glasses for near vision,,TRUE,3,U
20180111X85842,1,1,PLT,63,M,Gore,OK,USA,CL2,WWL,11/1/17,,NONE,,,N,LEFT,Yes,,7/12/17,1/15/18,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,4,4
20180112X51351,1,1,PLT,26,M,Brandon,MS,USA,CL2,WOWL,5/31/17,,FATL,,,N,LEFT,Yes,,4/13/17,,9/25/20,,,N,,,None,,TRUE,3,U
20180113X01419,1,1,PLT,27,F,Hood River,OR,USA,CL1,WOWL,9/13/17,,NONE,,,N,FRT,No,,5/3/17,1/21/18,9/25/20,,,N,,,,,TRUE,3,U
20180113X04652,1,1,PLT,48,M,Hooper,UT,USA,NONE,NONE,6/24/13,,MINR,,,N,LEFT,No,,2/7/13,1/17/18,9/25/20,,,U,,,,,TRUE,5,5
20180113X53422,1,1,PLT,73,M,Kunia,HI,USA,SPRT,WWL,,,NONE,,,N,LEFT,No,,2/16/17,1/23/18,9/25/20,,,N,,,Eyeglasses,NONE,TRUE,4,
20180113X55322,1,1,FLTI,26,M,Chino Hills,CA,USA,CL2,NONE,7/11/17,,NONE,,,N,RGT,Yes,,10/5/16,1/13/18,9/25/20,,,N,,,,,TRUE,L,L
20180113X55322,1,2,DSTU,56,M,Upland,CA,USA,CL3,WWL,5/18/16,,NONE,,,N,LEFT,No,,,1/13/18,9/25/20,,,N,,,"Must wear lenses for distant, have glasses available for near vision",,TRUE,L,L
20180114X05559,1,1,PLT,66,M,Friday Harbor,WA,USA,CL3,WWL,9/17/16,,MINR,,,N,LEFT,No,,9/23/16,1/22/18,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,5,5
20180115X10409,1,1,PLT,35,M,Eagle,ID,USA,CL3,WOWL,4/22/13,,NONE,,,N,LEFT,No,,6/6/17,1/18/18,9/25/20,,,N,,,,,TRUE,4,4
20180115X33637,1,1,PLT,32,M,Wooster,OH,USA,CL2,WWL,4/24/17,,FATL,,,Y,RGT,Yes,,6/26/17,12/28/17,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,4,4
20180115X40753,1,1,PLT,84,M,Astoria,OR,USA,BASC,WWL,5/31/17,,NONE,,,N,REAR,No,,7/30/16,1/13/18,9/25/20,,,N,,,Must wear eye glasses when flying,,TRUE,L,L
20180115X64043,1,1,PLT,59,M,Big Sandy,MT,USA,CL2,WWL,4/8/17,,NONE,,,N,LEFT,Yes,,10/8/17,,5/20/21,byre,,N,,,Must wear glasses for near and distant vision,,TRUE,L,L
20180115X64043,1,2,PASS,,,,,,,,,,,,,,RGT,,,,,5/20/21,byre,1,N,,,,,FALSE,L,L
20180116X12236,1,1,PLT,49,M,Sherwood,OR,USA,CL1,WOWL,9/21/17,,NONE,,,N,LEFT,Yes,,11/28/17,,9/25/20,,,N,,,,,TRUE,5,5
20180116X12236,1,2,CPLT,38,M,Lodi,CA,USA,CL1,WOWL,10/30/17,,NONE,,,N,RGT,Yes,,12/24/17,,9/25/20,,,,,,,,TRUE,5,5
20180116X54101,1,1,PLT,45,M,Solvang,CA,USA,CL2,WTLS,12/28/17,,NONE,,,N,RGT,Yes,,12/22/17,1/18/18,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,4,U
20180116X94233,1,1,PLT,72,M,Hot Springs,AR,USA,CL3,WOWL,,,SERS,,,N,LEFT,No,,1/1/17,,9/25/20,,,N,,,,,TRUE,3,3
20180116X94446,1,1,PLT,43,M,Longmont,CO,USA,CL1,WWL,2/13/17,,SERS,,,N,LEFT,Yes,,3/17/17,1/13/18,9/25/20,,,N,,,Must wear corrective lenses,,TRUE,3,3
20180116X94446,1,2,PASS,15,M,Longmont,CO,USA,NONE,NONE,,,MINR,,,N,RGT,No,,,,9/25/20,,1,N,,,,,TRUE,3,3
20180116X95600,1,1,PLT,65,M,Nobleton,,CA,CL3,WWL,11/1/17,,NONE,,,N,LEFT,No,,4/14/17,2/5/18,9/25/20,,,N,,,Glasses must be available,,TRUE,3,3
20180116X95600,1,2,PLT,59,,Richmond Hill,,CA,CL1,WOWL,7/29/17,,NONE,,,N,RGT,Yes,,3/17/17,2/5/18,9/25/20,,,N,,,,,TRUE,3,3
20180117X23437,1,1,PLT,60,M,Richland,WA,USA,CL3,WOWL,5/3/17,,SERS,,,N,LEFT,No,,8/1/17,1/15/18,5/5/21,bowl,,N,,,None,,TRUE,3,3
20180117X61126,1,1,PLT,71,M,Redlands,CA,USA,CL3,WWL,7/6/16,,SERS,,,N,LEFT,No,,,6/5/18,9/25/20,,,U,,,Must wear corrective lenses. Not valid for night flying or by color signal control.,,TRUE,U,U
20180117X85029,1,1,PLT,44,M,Reno,NV,USA,CL3,WOWL,2/27/17,,NONE,,,N,LEFT,No,,10/30/17,1/18/18,9/25/20,,,N,,,,,TRUE,L,L
20180117X85029,1,2,FLTI,67,M,Sparks,NV,USA,CL2,WWL,7/18/16,,NONE,,,N,RGT,No,,12/21/17,1/18/18,9/25/20,,,N,,,Must wear glasses,,TRUE,L,L
20180118X03803,1,1,PLT,57,M,TRINIDAD,CO,USA,CL2,WWL,12/7/17,,FATL,,,Y,RGT,Yes,,,,9/25/20,,,U,,,"Must wear lenses for distant, have glasses for near vision.",,TRUE,U,U
20180118X03803,1,2,PRPS,67,M,CONROE,TX,USA,CL2,WWL,12/11/17,,FATL,,,Y,LEFT,UNK,,,,9/25/20,,,,,,Must wear corrective lenses. Not valid for any class after 12/31/2018.,,TRUE,U,U
20180118X12003,1,1,PLT,66,M,Austin,TX,USA,CL3,WWL,2/18/17,,NONE,,,N,FRT,No,,2/18/17,,9/25/20,,,N,,,Must wear corrective lenses for near and distant vision,,TRUE,L,L
20180118X83308,1,1,PLT,41,M,Nassau,,BF,CL3,WOWL,11/20/13,,FATL,,,N,LEFT,UNK,,,11/20/13,9/25/20,,,,,,,,FALSE,,
20180119X02802,1,1,PLT,48,M,Redmond,OR,USA,NONE,,,,NONE,,,N,CTR,No,,,,5/5/21,hopj,,,,,,,TRUE,4,4
20180119X02802,2,1,PLT,77,M,Marana,AZ,USA,NONE,,,,SERS,,,N,FRT,No,,,,5/5/21,hopj,,N,,,,,TRUE,3,3
20180119X51446,1,1,DSTU,68,M,Denver,CO,USA,NONE,NONE,,,MINR,,,N,FRT,No,,,,9/25/20,,,N,,,,,TRUE,4,4
20180122X00121,1,1,PLT,44,M,Sparta,NJ,USA,CL3,WWL,10/8/17,,NONE,,,N,LEFT,No,,12/24/17,2/2/18,9/25/20,,,N,,,Must have available glasses for near vision,,TRUE,3,3
20180122X00701,1,1,PLT,67,M,Surfside,FL,USA,NONE,NONE,,,SERS,,,N,SNGL,No,,,1/21/18,9/25/20,,,N,,,,,TRUE,U,U
20180122X32841,1,1,PLT,68,M,Fort Myers,FL,USA,SPRT,NONE,,,FATL,,,Y,LEFT,No,,1/6/17,,9/25/20,,,N,,,,NONE,TRUE,5,5
20180123X33057,1,1,PLT,50,M,Machesney Park,IL,USA,UNK,UNK,,,SERS,,,N,FRT,No,,,1/20/18,9/25/20,,,N,,,,,TRUE,3,U
20180123X52142,1,1,FLTI,32,M,Valley Park,MO,USA,CL2,WOWL,12/8/17,,MINR,,,N,LEFT,Yes,,10/2/17,1/27/18,9/25/20,,,N,,,,,TRUE,4,4
20180123X52142,1,2,DSTU,43,M,O'Fallon,IL,USA,CL1,WWL,12/11/17,,MINR,,,N,RGT,No,,7/16/16,2/1/18,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,4,4
20180123X55135,1,1,PLT,43,M,Santa Rosa,CA,USA,CL2,WOWL,9/7/17,,MINR,,,N,LEFT,No,,7/18/17,,9/25/20,,,N,,,,,TRUE,3,3
20180124X00523,1,1,PLT,,M,,,BR,,,,,FATL,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20180124X03935,1,1,PLT,50,M,Rice,MN,USA,BASC,NONE,8/28/17,,FATL,,,Y,LEFT,No,,,,9/25/20,,,N,,,,,TRUE,4,4
20180124X34056,1,1,FLTI,51,M,Arlington,VA,USA,CL1,WWL,6/19/17,,NONE,,,N,RGT,Yes,,,,9/25/20,,,N,,,Must wear corrective lenses.  Holder shall possess glasses for near/intermediate vision.,,TRUE,3,3
20180124X34056,1,2,PLT,57,M,,VA,USA,CL3,WWL,7/19/17,,NONE,,,N,LEFT,No,,,,9/25/20,,,N,,,MUST WEAR CORRECTIVE LENSES,,TRUE,3,3
20180124X93109,1,1,PLT,48,M,Delray Beach,FL,USA,CL2,WWL,5/25/17,,NONE,,,N,LEFT,Yes,,5/20/17,2/2/18,9/25/20,,,N,,,Must wear corrective lenses.,,TRUE,4,4
20180124X93109,1,2,DSTU,26,M,Aqtobe,,KZ,NONE,NONE,,,NONE,,,N,RGT,No,,,2/2/18,9/25/20,,,N,,,,,TRUE,4,4
20180125X22215,1,1,FLTI,68,M,Omaha,NE,USA,CL2,WWL,12/13/17,,NONE,,,N,RGT,Yes,,12/5/17,1/24/18,9/25/20,,,U,,,Must wear corrective lenses.,,TRUE,3,3
20180125X22215,1,2,PLT,26,M,Columbus,NE,USA,CL1,WOWL,3/1/17,,NONE,,,N,LEFT,No,,11/3/16,1/24/18,9/25/20,,,U,,,,,TRUE,3,3
20180125X42911,1,1,PLT,48,M,,,DR,CL1,WOWL,,,NONE,,,N,CTR,Yes,,,,9/25/20,,,,,,,,FALSE,,
20180125X54359,1,1,PLT,65,M,Panama City,FL,USA,CL3,WOWL,10/20/16,,SERS,,,N,LEFT,No,,,,9/25/20,,,N,,,,,TRUE,U,U
20180125X60950,1,1,PLT,61,M,Leinpfad 110,,GE,NONE,NONE,7/1/15,,SERS,,,N,FRT,No,,4/5/17,,8/26/21,coln,,N,,,,,TRUE,L,L
20180125X92952,1,1,PLT,71,M,Abilene,TX,USA,CL3,WWL,9/22/16,,SERS,,,N,LEFT,No,,11/2/16,,9/25/20,,,N,,,Must wear lenses for distant and have glasses for near vision.,,TRUE,3,3
20180125X95738,1,1,PLT,40,M,Boerne,TX,USA,CL3,WOWL,8/16/16,,MINR,,,N,FRT,No,,7/16/16,1/24/18,9/25/20,,,N,,,,,TRUE,4,4
20180126X10900,1,1,PLT,51,M,Roseburg,OR,USA,CL2,WTLS,9/30/18,,NONE,,,N,RGT,Yes,,9/27/17,,9/25/20,broda,,N,,,Not valid for any class after 9/30/2018,,TRUE,4,4
